cik,fyear,company_name,tic,status_label,current_assets,total_assets,cost_of_goods_sold,total_long_term_debt,depreciation_and_amortization,ebit,ebitda,gross_profit,inventory,total_current_liabilities,net_income,retained_earnings,total_receivables,total_revenue,market_value,total_liabilities,net_sales,total_operating_expenses,status
1109304,2004.0,ARMSTRONG HOLDINGS INC,3ACKH,alive,1482.2,4609.4,2615.2,29.2,151.0,96.1,247.1,882.1,529.2,488.1,-80.8,-975.8,343.1,3497.3,102.4859,6011.8,3497.3,3250.2,0
1109304,2005.0,ARMSTRONG HOLDINGS INC,3ACKH,alive,1561.3,4606.0,2662.5,21.5,141.0,102.2,243.2,895.9,514.5,423.4,112.1,-869.4,347.0,3558.4,63.0292,5903.4,3558.4,3315.2,0
723639,2002.0,AULT INC,AULT.,alive,19.449,33.065,32.031,2.484,1.029,-6.358,-5.329,9.448,9.868,11.017,-7.564,-3.661,7.417000000000001,41.479,9.0636,13.672,41.479,46.808,0
723639,2003.0,AULT INC,AULT.,alive,18.985,29.835,33.02,2.313,1.1909999999999998,-2.154,-0.963,12.089,8.144,13.308,-5.401,-9.191,8.399,45.109,14.0209,15.824000000000002,45.109,46.072,0
723639,2004.0,AULT INC,AULT.,alive,12.639,16.807000000000002,26.902,0.0,0.518,-2.207,-1.689,10.314,3.377,7.372999999999999,-5.327000000000001,-13.986,6.33,37.216,11.9669,7.372999999999998,37.216,38.905,0
8497,2001.0,ASSURANCEAMERICA CORP,ASAM,alive,0.452,1.056,2.515,0.0,1.224,-3.129,-1.905,-1.905,0.0,0.168,-4.979,-6.647,0.017,0.61,3.9696,0.168,0.61,2.515,0
8497,2002.0,ASSURANCEAMERICA CORP,ASAM,alive,0.015,0.02,0.769,0.0,0.033,-0.762,-0.7290000000000001,-0.7290000000000001,0.0,0.03,-1.273,-7.91,0.01,0.04,0.6813,0.03,0.04,0.769,0
8497,2003.0,ASSURANCEAMERICA CORP,ASAM,alive,18.964,23.538,17.675,3.272,0.243,-0.695,-0.452,-0.452,0.0,18.92,-1.212,-16.285999999999998,9.024,17.223,40.6899,24.916,17.223,17.675,0
8598,2002.0,AUTO GRAPHICS INC,AUGR.1,alive,0.5429999999999999,4.718999999999999,3.489,0.033,0.362,0.125,0.487,3.175,0.003,2.593,-0.228,-2.242,0.332,6.664,2.2068,2.699,6.664,6.1770000000000005,0
8598,2003.0,AUTO GRAPHICS INC,AUGR.1,alive,0.585,4.164,3.089,0.418,0.262,0.369,0.631,2.6830000000000003,0.005,1.34,0.305,-1.937,0.389,5.772,1.7131,1.826,5.772,5.141,0
8598,2004.0,AUTO GRAPHICS INC,AUGR.1,alive,0.77,3.9,1.167,0.0,0.261,0.27,0.531,4.205,0.002,1.332,0.214,-1.764,0.521,5.372000000000001,2.2104,1.389,5.372000000000001,4.841,0
201653,2007.0,DIALYSIS CORP OF AMERICA,DCAI,alive,28.926,54.846,45.1,7.01,2.583,5.847,8.43,29.435,2.007,10.313,3.0860000000000003,16.323,20.628,74.535,81.37899999999999,17.897000000000006,74.535,66.105,0
201653,2008.0,DIALYSIS CORP OF AMERICA,DCAI,alive,35.118,71.079,52.391000000000005,14.276,2.727,6.193,8.92,34.446,2.919,14.852,2.844,19.167,21.493,86.837,67.06,30.403,86.837,77.917,0
201653,2009.0,DIALYSIS CORP OF AMERICA,DCAI,alive,31.238000000000003,67.637,61.289,8.199,3.044,6.77,9.814,37.606,2.985,13.358,2.867,22.034,21.297,98.895,68.928,23.381,98.895,89.081,0
718007,2005.0,DELSITE INC,DSIIQ,failed,14.038,21.989,17.343,3.418,1.238,-4.097,-2.859,10.618,4.705,7.063,-5.336,-45.782,2.679,27.961,51.0982,10.481,27.961,30.82,1
718007,2006.0,DELSITE INC,DSIIQ,failed,7.097,13.998,19.229,3.745,1.357,-6.602,-5.245,8.177,3.405,6.061,-7.607,-53.389,2.659,27.406,31.0377,9.806,27.406,32.651,1
718007,2007.0,DELSITE INC,DSIIQ,failed,7.436,14.165,15.279000000000002,4.892,1.34,-6.994,-5.654,6.52,3.267,11.041,-9.769,-63.158,2.3480000000000003,21.799,1.3248,15.933,21.799,27.453000000000003,1
701650,2003.0,AVIALL INC,AVL.1,alive,512.139,691.192,829.184,203.411,14.515999999999998,69.455,83.971,184.151,327.86,181.806,20.778,-109.949,139.279,1013.335,495.3429,391.108,1013.335,929.364,0
701650,2004.0,AVIALL INC,AVL.1,alive,607.2330000000001,749.4760000000001,956.567,201.99,15.512,76.34,91.852,207.436,328.129,189.833,43.169,-68.508,144.08700000000002,1164.003,747.6276,400.475,1164.003,1072.151,0
701650,2005.0,AVIALL INC,AVL.1,alive,637.486,962.987,1043.326,199.926,23.322,105.979,129.30100000000002,251.875,417.048,327.788,56.531000000000006,-14.914,178.826,1295.201,982.224,534.8380000000002,1295.201,1165.9,0
215310,2000.0,BMC INDUSTRIES INC,BMMI,alive,159.359,373.804,276.805,143.81,23.99,31.138,55.128,77.68,82.015,64.03699999999999,14.9,97.558,45.645,354.485,133.5701,227.006,354.485,299.357,0
215310,2001.0,BMC INDUSTRIES INC,BMMI,alive,123.046,331.746,247.245,141.314,23.807,9.296,33.103,55.051,71.634,52.793,-22.6,69.725,35.024,302.296,55.4346,215.235,302.296,269.193,0
215310,2002.0,BMC INDUSTRIES INC,BMMI,alive,104.873,247.359,205.606,97.529,20.808000000000003,2.636,23.444000000000003,42.492,59.736,60.733,-61.887,12.53,27.66,248.098,42.4936,187.88,248.098,224.654,0
9096,2002.0,BADGER PAPER MILLS INC,BPMI,alive,15.232,41.808,63.501000000000005,7.377000000000001,2.442,2.05,4.492,10.271,6.615,8.775,1.899,21.112,5.549,73.77199999999999,14.6952,19.416,73.77199999999999,69.28,0
9096,2003.0,BADGER PAPER MILLS INC,BPMI,alive,12.496,38.478,67.997,10.637,2.475,-3.878,-1.403,3.694,5.896,7.364,-3.091,18.021,5.405,71.691,11.2145,19.129,71.691,73.094,0
9096,2004.0,BADGER PAPER MILLS INC,BPMI,alive,13.509,33.272,67.828,2.151,2.481,-1.974,0.507,5.281000000000001,6.066,17.912,-7.582999999999999,10.438,6.527,73.109,9.2045,21.458,73.109,72.602,0
350750,2004.0,BAIRNCO CORP,BZ.2,alive,61.029,118.781,108.757,0.231,7.667999999999999,8.048,15.716,56.739,24.964,22.809,30.829,68.616,24.912,165.49599999999998,83.6028,34.014,165.49599999999998,149.78,0
350750,2005.0,BAIRNCO CORP,BZ.2,alive,65.64399999999999,125.768,109.988,7.069,7.456,6.577999999999999,14.034,55.912,27.231,23.824,3.6,69.329,25.713,165.9,64.031,42.31,165.9,151.866,0
350750,2006.0,BAIRNCO CORP,BZ.2,alive,74.014,138.628,117.867,18.49,7.411,8.519,15.93,60.961000000000006,33.608000000000004,33.075,4.962,67.835,30.631,178.828,92.973,57.458,178.828,162.898,0
9342,2007.0,BALDOR ELECTRIC CO,BEZ,alive,694.9960000000001,2821.626,1206.817,1355.905,71.779,254.385,326.164,618.082,309.921,254.511,94.102,466.272,281.72900000000004,1824.899,1546.3741,2010.857,1824.899,1498.735,0
9342,2008.0,BALDOR ELECTRIC CO,BEZ,alive,717.153,2834.159,1294.848,1318.578,81.533,248.597,330.13,659.831,344.92,294.952,99.423,480.609,284.689,1954.679,825.6339,1994.632,1954.679,1624.549,0
9342,2009.0,BALDOR ELECTRIC CO,BEZ,alive,603.234,2651.5370000000003,1009.796,1156.005,66.595,182.637,249.232,514.276,276.564,193.896,59.79600000000001,555.288,236.274,1524.072,1309.3592,1727.694,1524.072,1274.84,0
9442,2000.0,BALTEK CORP,BTEK,alive,34.447,57.531000000000006,65.32600000000001,0.128,3.0380000000000003,5.831,8.869,23.734,20.421,17.804000000000002,2.882,34.798,10.37,89.06,17.0697,18.053,89.06,80.191,0
9442,2001.0,BALTEK CORP,BTEK,alive,31.684,55.782,56.937,0.302,2.772,3.274,6.046,21.131,19.933,14.863,1.582,36.233,7.86,78.068,18.3047,15.375,78.068,72.02199999999999,0
9442,2002.0,BALTEK CORP,BTEK,alive,31.899,49.647,41.458,1.0,2.954,2.249,5.202999999999999,21.171,19.623,16.589000000000002,-8.254,28.053,6.742999999999999,62.629,20.0282,17.889,62.629,57.426,0
1004440,2009.0,CONSTELLATION ENERGY GRP INC,CEG,alive,7460.7,23544.4,13778.7,4814.0,651.4,1168.7,1820.1,1820.1,408.2,4040.7,4503.4,5467.5,2137.6,15598.8,7068.6425,14582.0,15598.8,13778.7,0
1004440,2010.0,CONSTELLATION ENERGY GRP INC,CEG,alive,6452.6,20018.5,12857.5,4448.8,519.5,963.0,1482.5,1482.5,465.4,3277.2,-931.8,4597.5,2368.1,14340.0,6119.5371,11910.5,14340.0,12857.5,0
1004440,2011.0,CONSTELLATION ENERGY GRP INC,CEG,alive,4818.5,19412.6,12471.3,4844.8,589.3,697.6,1286.9,1286.9,552.7,3287.8,-306.8,3801.7,2155.5,13758.2,8000.8836,12011.8,13758.2,12471.3,0
9534,2004.0,BANDAG INC,BDG.2,alive,486.255,730.727,507.916,11.429,28.2,68.249,96.449,346.277,69.892,158.558,66.88,483.501,157.809,854.193,936.1364,196.023,854.193,757.7439999999999,0
9534,2005.0,BANDAG INC,BDG.2,alive,475.866,755.0369999999999,571.2909999999999,5.715,27.142,62.885,90.027,343.349,84.66799999999999,164.269,49.479,502.53,174.017,914.64,767.1363,193.101,914.64,824.613,0
9534,2006.0,BANDAG INC,BDG.2,alive,427.099,752.948,633.552,0.0,28.103,59.073,87.176,340.01800000000003,84.60700000000001,146.891,19.952,508.334,163.16,973.57,978.9624,175.69299999999996,973.57,886.3939999999999,0
354611,1999.0,VSI HOLDINGS INC,VSIH,alive,65.76100000000001,98.302,61.237,19.296,5.669,5.928999999999999,11.598,82.536,5.292999999999999,56.687,-0.498,16.575,49.46,143.773,144.9288,75.983,143.773,132.175,0
354611,2000.0,VSI HOLDINGS INC,VSIH,alive,79.38,116.129,76.654,19.429,5.817,14.563,20.38,110.601,4.182,69.149,5.55,21.0,72.633,187.255,122.3513,88.57799999999997,187.255,166.875,0
354611,2001.0,VSI HOLDINGS INC,VSIH,alive,74.694,109.072,48.832,11.993,5.569,-21.487,-15.918,75.749,3.129,91.952,-21.209,-2.412,64.033,124.581,33.416,103.945,124.581,140.499,0
9779,2005.0,FAIRCHILD CORP  -CL A,FCHDQ,failed,146.528,447.06,214.457,101.303,11.025,-30.564,-19.539,137.96,90.856,82.415,-21.284,-49.388000000000005,18.535,352.417,58.5243,337.1430000000001,352.417,371.956,1
9779,2006.0,FAIRCHILD CORP  -CL A,FCHDQ,failed,199.493,415.129,178.96900000000002,65.45,7.523,-37.965,-30.442,130.622,106.718,101.708,-37.299,-70.508,16.927,309.591,65.5876,326.111,309.591,340.033,1
9779,2007.0,FAIRCHILD CORP  -CL A,FCHDQ,failed,207.229,357.35400000000004,205.114,25.767,9.006,-59.562,-50.556,150.844,118.205,140.459,-0.341,-66.668,16.566,355.958,50.452,264.469,355.958,406.514,1
9801,2003.0,BANTA CORP,BN.2,alive,523.1659999999999,886.023,1049.265,87.712,63.848,103.168,167.016,369.232,75.15,223.851,46.614,546.121,234.219,1418.497,1044.576,372.594,1418.497,1251.481,0
9801,2004.0,BANTA CORP,BN.2,alive,524.241,905.573,1139.451,62.333,59.943000000000005,109.1,169.043,383.801,102.892,223.606,68.005,608.47,263.087,1523.2520000000002,1121.059,367.607,1523.2520000000002,1354.2089999999998,0
9801,2005.0,BANTA CORP,BN.2,alive,546.34,894.3510000000001,1145.352,75.046,55.135,105.056,160.191,398.575,80.756,205.019,90.521,661.3989999999999,295.993,1543.927,1201.0764,351.76199999999994,1543.927,1383.736,0
754128,2000.0,BARRISTER GLOBAL SVCS NTWK,BRTR,alive,7.696000000000001,8.215,8.272,0.355,0.159,-0.5820000000000001,-0.423,2.813,1.41,2.397,1.867,-20.432,1.905,11.085,5.4947,2.752,11.085,11.508,0
754128,2001.0,BARRISTER GLOBAL SVCS NTWK,BRTR,alive,4.994,7.136,9.941,0.027,0.1669999999999999,-1.784,-1.617,2.904,0.933,2.5580000000000003,-1.118,-21.55,1.776,12.845,6.5148,2.852,12.845,14.462,0
754128,2002.0,BARRISTER GLOBAL SVCS NTWK,BRTR,alive,4.743,8.067,9.946,0.835,0.25,-0.171,0.079,3.389,0.575,3.233,-0.423,-22.017,1.354,13.335,3.9273,4.243,13.335,13.255999999999998,0
772263,2005.0,NITCHES INC,NICH,alive,10.388,10.453,20.507,0.0,0.027,-2.389,-2.362,5.813,4.582,6.047000000000001,-1.2009999999999998,2.765,4.445,26.32,5.8667,6.193,26.32,28.682,0
772263,2006.0,NITCHES INC,NICH,alive,24.426,30.784,39.627,0.0,0.358,1.084,1.442,15.205,12.424,20.79,0.4679999999999999,3.233,10.559,54.832,19.3141,21.526,54.832,53.39,0
772263,2007.0,NITCHES INC,NICH,alive,28.747,38.101,64.227,1.6269999999999998,0.359,-0.261,0.098,20.716,14.105,21.548,-0.936,2.297,12.872,84.943,15.6782,23.871,84.943,84.845,0
11027,1999.0,CARLYLE INDUSTRIES INC,3CRLH,alive,12.054,18.512,15.168,7.2,0.7190000000000001,4.768,5.487,13.720999999999998,4.488,3.49,4.082,-30.735,4.301,28.889,8.7094,18.196,28.889,23.402,0
11027,2000.0,CARLYLE INDUSTRIES INC,3CRLH,alive,10.958,17.102,15.18,6.325,0.818,2.6,3.418,11.896,5.313,2.664,1.145,-29.947,3.09,27.076,3.4838,15.998,27.076,23.658,0
11027,2001.0,CARLYLE INDUSTRIES INC,3CRLH,alive,8.586,16.285999999999998,14.739,1.868,0.7170000000000001,2.227,2.944,10.186,4.615,5.587000000000001,0.9,-30.599,2.685,24.925,3.2051,15.833,24.925,21.981,0
945489,2007.0,BELL INDUSTRIES INC,BLLI,alive,52.832,62.019,94.797,8.969,1.245,-11.059,-9.814,25.121,10.323,42.849,-15.247,-30.2,12.304,119.918,7.785,57.236,119.918,129.732,0
945489,2008.0,BELL INDUSTRIES INC,BLLI,alive,24.918000000000003,27.26,78.429,10.855,1.636,-1.902,-0.266,23.475,8.77,12.613,-4.867,-35.751,11.095999999999998,101.904,0.1083,27.516,101.904,102.17,0
945489,2009.0,BELL INDUSTRIES INC,BLLI,alive,20.976,22.553,79.536,11.347,0.895,-0.784,0.111,21.041,8.012,9.704,-1.906,-37.657,9.51,100.577,0.4547,24.641,100.577,100.466,0
732713,2003.0,BELLSOUTH CORP,BLS,alive,8849.0,49702.0,7988.0,11489.0,4179.0,6115.0,10294.0,14647.0,375.0,8458.0,3904.0,15955.0,2928.0,22635.0,51789.0,29781.0,22635.0,12341.0,0
732713,2004.0,BELLSOUTH CORP,BLS,alive,5699.0,59496.0,7353.0,15108.0,3636.0,5545.0,9181.0,12997.0,321.0,10370.0,4758.0,19110.0,2559.0,20350.0,50883.49,36430.0,20350.0,11169.0,0
732713,2005.0,BELLSOUTH CORP,BLS,alive,4209.0,56553.0,8581.0,13079.0,3058.0,5035.0,8093.0,11966.0,385.0,8654.0,3294.0,20369.0,2555.0,20547.0,48725.8,33019.0,20547.0,12454.0,0
935226,2009.0,BENIHANA INC,BNHN,alive,15.707,234.09,256.223,0.0,20.403,5.909,26.312,57.301,6.902,55.389,-8.943,71.586,3.256,313.524,102.0678,70.751,313.524,287.212,0
935226,2010.0,BENIHANA INC,BNHN,alive,15.171,220.882,267.624,5.689,21.602,12.833,34.435,60.016000000000005,5.667999999999999,33.467,1.335,71.895,2.722,327.64,135.579,54.449,327.64,293.205,0
935226,2011.0,BENIHANA INC,BNHN,alive,34.872,229.423,289.782,0.0,19.938,10.262,30.2,62.295,5.228,42.84,3.997,72.583,2.5340000000000003,352.077,233.856,58.619,352.077,321.877,0
11860,2000.0,BETHLEHEM STEEL CORP,3BHMSQ,alive,1146.4,5467.0,3918.8,798.0,260.3,-95.5,164.8,277.8,874.2,927.2,-118.4,-889.4,152.1,4196.6,227.1028,4347.0,4196.6,4031.8,0
11860,2001.0,BETHLEHEM STEEL CORP,3BHMSQ,alive,1202.5,4244.0,3468.6,628.2,253.1,-493.8,-240.7,-134.3,725.3,271.6,-1949.6,-3672.0,350.4,3334.3,58.8969,5924.5,3334.3,3575.0,0
11860,2002.0,BETHLEHEM STEEL CORP,3BHMSQ,alive,1186.3,3878.7,3499.8,84.9,246.3,-262.5,-16.2,72.6,740.9,1047.3,-699.6,-5443.6,350.2,3572.4,14.4254,7328.9,3572.4,3588.6,0
1040441,2002.0,BEVERLY ENTERPRISES INC,BEV,alive,375.707,1349.895,2047.329,588.714,77.7,118.147,195.847,195.847,13.98,417.418,-146.09,-640.776,186.287,2243.176,298.8453,1196.423,2243.176,2047.329,0
1040441,2003.0,BEVERLY ENTERPRISES INC,BEV,alive,515.816,1346.421,1836.9,552.873,52.0,90.859,142.859,142.859,10.425,414.361,80.468,-560.825,178.359,1979.759,921.8101,1108.235,1979.759,1836.9,0
1040441,2004.0,BEVERLY ENTERPRISES INC,BEV,alive,515.273,1361.385,1806.565,545.943,53.6,128.687,182.287,182.287,9.181,340.005,28.021,-532.804,238.263,1988.852,991.3019,1088.972,1988.852,1806.565,0
870756,2004.0,NATIONAL ENERGY GROUP,NEGI,alive,5.071000000000001,112.113,8.926,148.637,0.0,0.418,0.418,2.637,0.0,2.872,14.285,-166.265,2.4,11.563,25.4036,155.246,11.563,11.145,0
870756,2005.0,NATIONAL ENERGY GROUP,NEGI,alive,5.059,135.727,10.403,148.637,0.0,-0.318,-0.318,4.184,0.0,3.25,25.274,-140.991,1.66,14.587,49.3523,153.586,14.587,14.905,0
870756,2006.0,NATIONAL ENERGY GROUP,NEGI,alive,88.44,88.50299999999999,14.390999999999998,0.0,0.002,-3.084,-3.082,1.163,0.0,2.895,103.459,-37.531,0.239,15.554,69.9438,2.902,15.554,18.636,0
714655,2000.0,BIOGEN INC-OLD,BGEN,alive,928.271,1431.856,97.398,47.185,27.8,328.356,356.156,829.054,39.529,221.021,333.577,566.289,143.178,926.452,8878.6189,325.454,926.452,570.2959999999999,0
714655,2001.0,BIOGEN INC-OLD,BGEN,alive,1097.727,1721.046,99.61,42.297,36.9,360.19800000000004,397.098,943.75,51.919,294.942,272.683,715.362,177.582,1043.36,8514.8692,372.214,1043.36,646.262,0
714655,2002.0,BIOGEN INC-OLD,BGEN,alive,1216.024,2006.988,114.559,37.41,45.6,296.637,342.237,1033.805,95.378,326.333,199.148,854.755,171.067,1148.364,6012.5253,411.567,1148.364,806.127,0
351346,2004.0,BIOMET INC,5938B,alive,1173.9160000000002,2096.577,439.244,0.0,69.602,597.154,666.7560000000001,1440.706,469.791,501.391,351.616,1308.156,479.745,1879.95,9415.4407,532.646,1879.95,1213.194,0
351346,2005.0,BIOMET INC,5938B,alive,1334.1529999999998,2282.647,496.129,0.0,82.177,627.286,709.4630000000001,1529.61,534.515,535.462,405.908,1397.033,524.763,2025.739,8615.8059,562.453,2025.739,1316.276,0
351346,2006.0,BIOMET INC,5938B,alive,1451.7879999999998,2457.861,545.265,0.0,97.005,489.602,586.607,1562.1629999999998,540.428,345.81199999999995,335.892,1680.681,498.73800000000006,2107.428,10715.9945,408.637,2107.428,1520.821,0
1300128,2008.0,BIOTEL INC,3BTEL,alive,4.533,6.335,6.07,0.0,0.325,1.001,1.3259999999999998,5.425,1.4280000000000002,1.408,0.6659999999999999,2.528,1.767,11.495,8.2367,1.633,11.495,10.169,0
1300128,2009.0,BIOTEL INC,3BTEL,alive,5.612,7.403,6.726,0.0,0.389,1.338,1.727,5.914,1.878,1.415,0.944,3.4730000000000003,2.2030000000000003,12.64,13.0737,1.744,12.64,10.913,0
1300128,2010.0,BIOTEL INC,3BTEL,alive,5.6,7.294,6.295,0.0,0.391,-0.451,-0.06,4.717,1.3119999999999998,1.565,-0.283,3.19,2.147,11.012,3.6192,1.908,11.012,11.072,0
355007,2002.0,BIO-LOGIC SYSTEMS CORP,BLSC,alive,21.028,25.19,26.875,0.0,0.391,1.998,2.389,2.389,3.0610000000000004,6.224,1.45,13.562,5.569,29.264,20.62,6.904,29.264,26.875,0
355007,2003.0,BIO-LOGIC SYSTEMS CORP,BLSC,alive,22.955,27.194000000000003,25.948,0.0,0.342,1.811,2.153,2.153,1.908,6.242999999999999,1.882,15.444,6.279,28.101,25.032,6.915,28.101,25.948,0
355007,2004.0,BIO-LOGIC SYSTEMS CORP,BLSC,alive,25.41,30.207,26.609,0.0,0.687,3.253,3.94,3.94,2.251,6.5360000000000005,1.882,17.326,6.361000000000001,30.549,40.4958,7.4460000000000015,30.549,26.609,0
723889,2007.0,MICROFLUIDICS INTL CORP,3MFLU,alive,5.972,6.357,5.486000000000001,0.0,0.16,-1.182,-1.022,7.506,2.353,1.59,-1.507,-12.028,2.582,12.992,11.8981,1.59,12.992,14.014,0
723889,2008.0,MICROFLUIDICS INTL CORP,3MFLU,alive,7.119,8.72,7.117999999999999,4.625,0.18,-3.718,-3.5380000000000003,7.752999999999999,2.7230000000000003,2.655,-4.011,-16.039,2.181,14.871,3.7285,7.28,14.871,18.409,0
723889,2009.0,MICROFLUIDICS INTL CORP,3MFLU,alive,7.952000000000001,9.378,5.971,4.678999999999999,0.3279999999999999,0.123,0.451,9.768,2.9160000000000004,3.409,-0.362,-16.401,2.571,15.739,9.2516,8.088,15.739,15.288,0
12355,2007.0,BLACK & DECKER CORP,BDK,alive,2839.5,5410.9,4173.2,1179.1,141.7,654.2,795.9,2390.0,1145.8,1880.8,518.1,1400.2,1109.4,6563.2,4382.6566,3952.2,6563.2,5767.3,0
12355,2008.0,BLACK & DECKER CORP,BDK,alive,2603.6,5183.3,3952.7,1444.7,135.0,476.8,611.8,2133.4,1024.2,1483.9,293.6,1080.5,924.6,6086.1,2512.4883,4058.5,6086.1,5474.3,0
12355,2009.0,BLACK & DECKER CORP,BDK,alive,3001.9,5495.2,3061.9,1715.0,126.7,316.2,442.9,1713.2,777.1,1195.9,132.5,1149.2,832.8,4775.1,3996.4454,4196.1,4775.1,4332.2,0
12570,2005.0,LEXINGTON PRECISION CORP,LEXPQ,failed,22.396,62.343,78.72399999999999,41.545,8.012,3.359,11.371,18.118,7.784,41.092,-3.783,-36.058,12.701,96.842,3.4524,83.999,96.842,85.471,1
12570,2006.0,LEXINGTON PRECISION CORP,LEXPQ,failed,20.222,54.44,70.24,0.406,6.919,4.084,11.003,17.660999999999998,8.787,82.211,-7.349,-43.407,9.852,87.90100000000001,2.0426,83.431,87.90100000000001,76.898,1
12570,2007.0,LEXINGTON PRECISION CORP,LEXPQ,failed,21.877,52.367,70.493,0.005,6.0360000000000005,4.675,10.711,17.915,9.33,87.771,-6.959,-50.36600000000001,10.981,88.40799999999999,1.2555,88.30799999999998,88.40799999999999,77.697,1
719722,2006.0,CARDIODYNAMICS INTL CORP,CDIC,alive,15.517,36.388000000000005,13.744000000000002,3.801,1.185,-6.932,-5.747000000000001,16.598,4.239,5.884,-6.694,-38.848,6.178999999999999,30.342,40.5297,10.68,30.342,36.089,0
719722,2007.0,CARDIODYNAMICS INTL CORP,CDIC,alive,15.164,19.867,6.49,3.619,0.5539999999999999,-4.84,-4.2860000000000005,15.36,1.67,5.62,-16.699,-55.112,4.815,21.85,18.2477,9.938,21.85,26.136,0
719722,2008.0,CARDIODYNAMICS INTL CORP,CDIC,alive,12.138,15.566,6.507000000000001,4.039,0.591,-2.026,-1.435,18.01,1.49,4.499,-3.219,-58.927,4.087,24.517,4.6227,9.003,24.517,25.952,0
1035675,2009.0,NSTAR,NST,alive,1191.227,8144.786,2163.86,1966.441,370.082,516.102,886.184,886.184,59.307,1729.149,255.208,952.308,315.253,3050.0440000000003,3930.5344,6229.18,3050.0440000000003,2163.86,0
1035675,2010.0,NSTAR,NST,alive,996.673,7933.925,2069.738,2301.283,311.913,535.27,847.183,847.183,51.362,1077.441,354.909,1040.402,328.039,2916.921,4370.3355,5956.361999999999,2916.921,2069.738,0
1035675,2011.0,NSTAR,NST,alive,765.14,8065.354,2080.06,1800.911,303.083,547.252,850.335,850.335,67.514,1349.813,271.398,1144.712,324.196,2930.395,4864.4455,5984.170999999999,2930.395,2080.06,0
1393066,2006.0,RESOLUTE FOREST PRODUCTS INC,RFP,failed,959.0,4645.9,3016.9,2251.6,323.2,15.5,338.7,512.9,349.8,446.1,-138.3,-447.0,444.5,3529.8,1291.68,3754.3,3529.8,3191.1,1
1393066,2007.0,RESOLUTE FOREST PRODUCTS INC,RFP,failed,2142.0,10319.0,3609.0,4695.0,396.0,-387.0,9.0,267.0,906.0,2178.0,-490.0,-742.0,754.0,3876.0,1184.4567,8270.0,3876.0,3867.0,1
1393066,2008.0,RESOLUTE FOREST PRODUCTS INC,RFP,failed,2767.0,8072.0,5872.0,5015.0,726.0,-153.0,573.0,899.0,713.0,2385.0,-2234.0,-3222.0,816.0,6771.0,25.004,8412.0,6771.0,6198.0,1
13547,2008.0,ENTRPRIZE CORP,ENTP,alive,16.936,55.353,22.638,0.141,0.209,1.135,1.344,5.209,1.183,10.446,0.255,-63.877,13.085,27.847,1.6843,48.587,27.847,26.503,0
13547,2009.0,ENTRPRIZE CORP,ENTP,alive,15.586,59.844,15.842,0.032,0.215,-0.0969999999999999,0.118,3.235,1.209,9.935,-0.0559999999999999,-63.933,11.970999999999998,19.077,1.3364,53.967,19.077,18.959,0
13547,2010.0,ENTRPRIZE CORP,ENTP,alive,13.659,53.084,14.28,0.037,0.159,-0.147,0.012,2.757,0.878,8.198,-0.0579999999999999,-63.99100000000001,10.561,17.037,1.5731,47.235,17.037,17.025,0
13606,2007.0,WHITE ELECTRONIC DESIGNS CP,WEDC,alive,103.014,123.764,69.90899999999999,0.0,3.885,2.33,6.215,34.328,31.213,16.104,3.0860000000000003,20.046,17.805,104.237,120.1331,17.63,104.237,98.022,0
13606,2008.0,WHITE ELECTRONIC DESIGNS CP,WEDC,alive,96.128,111.658,30.96,0.0,2.498,4.829,7.327000000000001,25.395,15.359000000000002,11.130999999999998,-5.987,13.973,10.508,56.355,112.925,12.82,56.355,49.028,0
13606,2009.0,WHITE ELECTRONIC DESIGNS CP,WEDC,alive,96.193,111.597,35.218,0.0,2.775,4.473,7.247999999999999,27.341,15.642,8.517999999999999,2.029,15.905,10.136,62.559,106.2646,9.707,62.559,55.31100000000001,0
13610,2007.0,BOWNE & CO INC,BNE,alive,310.222,509.417,532.93,1.835,28.843000000000004,46.726000000000006,75.569,317.687,28.789,201.273,27.104,355.00699999999995,134.489,850.617,463.0032,258.938,850.617,775.048,0
13610,2008.0,BOWNE & CO INC,BNE,alive,202.453,480.749,525.047,88.352,33.097,-1.709,31.388,241.598,27.973000000000003,109.884,-24.689,282.91200000000003,126.073,766.645,158.6248,294.166,766.645,735.257,0
13610,2009.0,BOWNE & CO INC,BNE,alive,200.871,460.874,450.082,5.718999999999999,32.748000000000005,11.731,44.479,225.715,26.831,116.35,-16.59,273.466,116.067,675.797,267.7678,209.407,675.797,631.318,0
14803,2001.0,BROWN (TOM) INC,TBI.,alive,82.962,844.975,75.786,120.57,79.607,117.94,197.547,249.18400000000003,1.689,71.684,69.503,36.525,63.745,324.97,1056.8473,269.747,324.97,127.423,0
14803,2002.0,BROWN (TOM) INC,TBI.,alive,66.765,850.952,69.453,133.172,96.871,18.577,115.448,161.907,1.808,75.652,-8.177,22.243,47.414,231.36,985.4511,287.334,231.36,115.912,0
