,company_name,tic,current_assets,total_assets,cost_of_goods_sold,total_long_term_debt,depreciation_and_amortization,ebit,ebitda,gross_profit,inventory,total_current_liabilities,net_income,retained_earnings,total_receivables,total_revenue,market_value,total_liabilities,net_sales,total_operating_expenses
3086,TCSI CORP,3TCSI,24.478,28.568,2.8760000000000003,0.0,2.235,-14.896,-12.661,8.184,0.0,5.959,-16.117,-32.508,2.421,11.06,17.6708,5.959,11.06,23.721
5136,TDK MEDIACTIVE INC,3TDKM,2.659,2.817,2.41,0.004,0.126,-3.208,-3.082,0.214,0.21,4.022,-3.276,-19.448,0.275,2.624,1.3006,7.944,2.624,5.706
5137,TDK MEDIACTIVE INC,3TDKM,19.409,20.523000000000003,22.748,0.022,0.1969999999999999,0.782,0.979,8.716000000000001,1.241,20.886,0.168,-20.708,5.581,31.464,28.6063,21.257,31.464,30.485
5138,TDK MEDIACTIVE INC,3TDKM,29.016,30.214,36.033,0.015,0.375,-7.053,-6.678,6.185,2.548,34.08,-8.3,-29.008000000000003,3.075,42.218,6.6717,39.245,42.218,48.896
5409,TEAM AMERICA CORP,TMOSQ,23.908,53.354,0.0,0.127,0.262,-8.33,-8.068,0.051,0.0,28.711,-9.496,-10.778,12.231,0.051,34.8351,29.972,0.051,8.119
5410,TEAM AMERICA CORP,TMOSQ,17.16,58.844,431.193,8.346,2.8080000000000003,-0.187,2.6210000000000004,19.869,0.0,25.382,-4.19,-17.087,12.333,451.062,28.8959,38.426,451.062,448.441
5411,TEAM AMERICA CORP,TMOSQ,20.491,63.263000000000005,38.334,10.091,1.414,-0.423,0.991,20.605,0.0,29.732,-1.851,-20.162,16.332,58.93899999999999,4.1080000000000005,44.108,58.93899999999999,57.948
2223,TECHNOLOGY MONITORING SOLTNS,TMSG,2.997,9.83,2.402,13.127,2.123,-0.711,1.412,9.937,0.285,5.562,-1.923,-78.84,1.877,12.339,3.8938,18.689,12.339,10.927
2224,TECHNOLOGY MONITORING SOLTNS,TMSG,2.189,8.277999999999999,2.295,15.265999999999998,1.2,0.288,1.4880000000000002,8.345,0.2239999999999999,2.647,-1.007,-81.093,1.717,10.64,9.288,17.913,10.64,9.152
2225,TECHNOLOGY MONITORING SOLTNS,TMSG,2.383,8.51,1.941,2.402,1.182,-0.295,0.887,7.922999999999999,0.325,2.004,-1.207,-84.23700000000001,1.4280000000000002,9.864,2.186,4.503,9.864,8.977
1590,TECHNOLOGY RESEARCH CORP,TRCI,20.758000000000003,24.95,26.683000000000003,0.0,1.217,0.1369999999999999,1.354,10.477,7.787999999999999,5.024,0.356,7.346,7.638999999999999,37.16,16.7865,5.061,37.16,35.806
1591,TECHNOLOGY RESEARCH CORP,TRCI,21.853,25.479,21.744,0.0,1.159,0.923,2.082,11.989,8.013,3.85,1.64,8.524,6.002999999999999,33.733000000000004,9.7796,3.998,33.733000000000004,31.651
1592,TECHNOLOGY RESEARCH CORP,TRCI,20.988000000000003,33.538000000000004,20.176,0.0,1.02,4.708,5.728,14.657,7.315,3.277,2.838,10.867,4.428999999999999,34.833,31.8313,6.778,34.833,29.105
3126,TECHNOLOGY SOLUTIONS CO,TSCC,25.14,26.042,35.542,0.0,1.092,-6.445,-5.353,7.08,0.0,7.962000000000001,-8.834,-107.311,11.055,42.622,17.2732,7.9620000000000015,42.622,47.975
3127,TECHNOLOGY SOLUTIONS CO,TSCC,14.723,15.434,24.157,0.0,0.261,-8.621,-8.36,2.229,0.0,5.2620000000000005,-8.295,-115.606,3.513,26.386,7.1908,5.2620000000000005,26.386,34.746
3128,TECHNOLOGY SOLUTIONS CO,TSCC,10.328,10.609000000000002,5.446000000000001,0.0,0.293,-2.235,-1.942,0.856,0.0,1.266,-0.406,-116.734,1.154,6.3020000000000005,2.6933,1.266,6.3020000000000005,8.244
2361,TECHTEAM GLOBAL INC,TEAM.1,94.348,182.169,158.34799999999998,31.167,7.006,10.295,17.301,63.848,0.0,51.175,6.296,21.56,69.627,222.196,134.7318,85.13799999999998,222.196,204.895
2362,TECHTEAM GLOBAL INC,TEAM.1,80.90100000000001,167.363,185.73,27.202,7.935,13.515999999999998,21.451,74.225,0.0,38.474,2.968,20.685,59.705,259.955,63.6773,68.63,259.955,238.504
2363,TECHTEAM GLOBAL INC,TEAM.1,64.04899999999999,122.52,154.273,11.050999999999998,6.482,7.662999999999999,14.145,56.968,0.0,27.095,-18.633,3.756,44.31399999999999,211.241,84.60799999999999,38.891,211.241,197.096
8448,TECHWELL INC,TWLL,70.881,83.73700000000001,23.705,0.0,0.495,11.123,11.618,36.182,4.753,5.507000000000001,14.73,4.75,2.095,59.887,229.9879,5.6720000000000015,59.887,48.269
8449,TECHWELL INC,TWLL,71.385,97.364,24.942,0.0,0.705,10.229,10.934,42.694,4.78,4.338,7.787000000000001,12.662,1.985,67.63600000000001,138.7555,4.46,67.63600000000001,56.702
8450,TECHWELL INC,TWLL,71.078,115.427,23.864,0.0,0.8009999999999999,3.99,4.791,39.31,7.937,11.538,3.4960000000000004,16.201,0.926,63.174,290.0652,11.61,63.174,58.383
1911,TEKELEC,TKLC,516.677,831.96,136.834,0.0,20.371,72.729,93.1,323.73,23.704,306.306,55.039,195.296,171.63,460.564,882.3076,327.1140000000001,460.564,367.464
1912,TEKELEC,TKLC,684.808,834.008,134.312,0.0,25.53,84.432,109.962,334.949,23.353,243.531,47.402,243.638,158.986,469.261,1029.6122,259.461,469.261,359.29900000000004
1913,TEKELEC,TKLC,493.048,832.387,135.119,0.0,40.305,25.084,65.389,288.844,28.221,206.138,15.009,255.276,168.11700000000002,423.963,817.2285,225.802,423.963,358.574
1593,TEKTRONIX INC,TEK.1,619.126,1460.3429999999998,374.392,0.0,44.9,150.178,195.078,660.262,131.096,251.505,81.596,483.937,172.679,1034.654,1930.2145,474.52,1034.654,839.576
1594,TEKTRONIX INC,TEK.1,736.885,1634.09,353.029,0.0,52.098,148.64600000000002,200.74400000000003,686.841,156.351,271.718,92.355,646.851,184.726,1039.87,2608.684,446.521,1039.87,839.1260000000001
1595,TEKTRONIX INC,TEK.1,619.84,1409.2979999999998,395.888,0.0,53.595,114.669,168.264,709.284,176.267,299.45,90.408,450.047,203.936,1105.172,2375.8318,419.452,1105.172,936.908
4458,TELESOFT CORP,TSFT,25.262,26.863000000000003,16.382,0.0,0.4,1.261,1.661,12.996,0.367,6.81,1.798,12.992,9.947,29.378,16.008,6.872000000000001,29.378,27.717
4459,TELESOFT CORP,TSFT,8.619,10.222,12.323,0.0,0.504,-0.629,-0.125,12.29,0.208,7.907999999999999,-0.05,2.192,8.088,24.613000000000003,1.3769999999999998,8.03,24.613000000000003,24.738000000000003
4460,TELESOFT CORP,TSFT,5.598,6.725,8.384,0.0,0.416,0.037,0.4529999999999999,11.784,0.084,4.245,0.174,2.219,4.678999999999999,20.168,2.2798,4.3610000000000015,20.168,19.715
5184,TELESPECTRUM WORLDWIDE INC,3TLSPE.,78.688,318.407,183.288,113.846,16.715999999999998,12.908,29.624,83.522,0.0,64.77600000000001,5.882000000000001,-149.886,72.87899999999999,266.81,232.3605,178.97400000000005,266.81,237.186
5185,TELESPECTRUM WORLDWIDE INC,3TLSPE.,66.176,129.373,218.335,132.41299999999998,27.285,-12.272,15.013,85.23299999999999,0.0,60.803,-203.12,-354.01,54.745,303.568,14.8842,193.646,303.568,288.555
5186,TELESPECTRUM WORLDWIDE INC,3TLSPE.,41.791,56.659,159.086,166.588,15.037,-7.438,7.599,59.149,0.0,36.161,-83.162,-437.408,33.333,218.235,0.4911,203.364,218.235,210.636
4278,TELETOUCH COMMUNICATIONS INC,TLLEQ,14.25,21.684,30.277,14.487,1.2,3.995,5.195,21.682,1.0490000000000002,15.49,1.6,-59.663,6.574,51.959,14.6704,30.327,51.959,46.764
4279,TELETOUCH COMMUNICATIONS INC,TLLEQ,9.787,16.410999999999998,25.184,10.181,0.326,0.373,0.6990000000000001,15.24,1.257,16.789,-2.501,-62.164,5.752000000000001,40.424,20.4704,27.17,40.424,39.725
4280,TELETOUCH COMMUNICATIONS INC,TLLEQ,8.814,14.289,22.001,0.0,1.16,-2.105,-0.945,12.417,1.231,20.476,4.17,-57.994,4.827,34.418,24.371,20.576,34.418,35.363
1599,TEMPLE-INLAND INC,TIN,1073.0,5869.0,3326.0,3331.0,206.0,111.0,317.0,558.0,458.0,446.0,-8.0,747.0,464.0,3884.0,511.2336,5092.0,3884.0,3567.0
1600,TEMPLE-INLAND INC,TIN,992.0,5709.0,2894.0,3038.0,200.0,192.0,392.0,683.0,413.0,471.0,206.0,843.0,424.0,3577.0,2266.7074,4823.0,3577.0,3185.0
1601,TEMPLE-INLAND INC,TIN,1136.0,5909.0,3120.0,3046.0,193.0,213.0,406.0,679.0,485.0,508.0,168.0,963.0,471.0,3799.0,2292.8792,4888.0,3799.0,3393.0
1614,TENERA INC,TNRA,8.624,10.074,25.073,0.0,0.392,-0.023,0.369,7.37,0.0,4.181,0.1,0.607,5.433,32.443000000000005,5.6160000000000005,4.181,32.443000000000005,32.074
1615,TENERA INC,TNRA,5.2,6.978,14.945,0.0,0.752,-3.119,-2.367,5.12,0.0,3.113,-2.03,-1.423,3.676,20.065,2.496,3.113,20.065,22.432
1616,TENERA INC,TNRA,2.717,3.536,11.495,0.0,0.893,-4.518,-3.625,2.3280000000000003,0.0,4.461,-4.806,-6.229,1.255,13.823,1.1981,4.461,13.823,17.448
6636,TENFOLD CORP,TENF,5.715,6.415,5.527,0.036,0.356,2.8,3.156,12.066,0.0,4.098,3.4160000000000004,-73.96300000000001,0.314,17.593,41.7393,4.134,17.593,14.437
6637,TENFOLD CORP,TENF,1.716,2.142,2.635,0.01,0.305,-6.643,-6.337999999999999,3.075,0.0,5.078,-5.434,-79.39699999999999,0.211,5.71,9.7537,5.088,5.71,12.048
6638,TENFOLD CORP,TENF,4.461,4.676,2.536,0.0,0.242,-5.51,-5.268,2.462,0.0,2.778,-5.183,-84.58,0.7140000000000001,4.998,15.3641,2.778,4.998,10.265999999999998
6144,TENGTU INTL CORP,TNTU,4.843,23.827,3.3080000000000003,0.0,0.122,-2.023,-1.901,2.036,0.0,4.066,-1.862,-15.778,0.154,5.343999999999999,37.3285,4.066,5.343999999999999,7.245
6145,TENGTU INTL CORP,TNTU,4.152,5.577999999999999,1.281,0.0,0.108,-3.628,-3.52,1.118,0.511,7.974,-73.016,-88.757,1.207,2.399,89.6087,7.974,2.399,5.919
6146,TENGTU INTL CORP,TNTU,2.633,3.543,2.765,0.0,0.032,-3.795,-3.763,0.521,0.0,6.593999999999999,-4.71,-93.468,0.932,3.286,18.6114,6.593999999999999,3.286,7.049
6366,TERAYON COMMUN SYSTEMS INC,TERN,137.625,153.734,100.504,65.081,6.416,-25.702,-19.286,50.034,17.144000000000002,28.571,-36.531,-1026.673,20.704,150.53799999999998,206.7676,97.393,150.53799999999998,169.824
6367,TERAYON COMMUN SYSTEMS INC,TERN,130.47899999999998,146.648,52.487,0.0,3.148,-25.511,-22.363000000000003,38.177,10.915,108.434,-26.951,-1065.465,11.485,90.664,179.3438,125.991,90.664,113.027
6368,TERAYON COMMUN SYSTEMS INC,TERN,46.916,51.97,28.789,0.0,2.059,-14.036,-11.977,47.641000000000005,2.324,24.064,-3.831,-1068.761,12.21,76.43,173.1305,32.148,76.43,88.40700000000001
816,TERRA INDUSTRIES INC,TRA,1029.91,1888.327,1752.476,330.0,72.5,431.534,504.034,596.005,131.525,517.686,201.896,-140.66899999999998,171.22799999999998,2348.481,4278.6751,1042.423,2348.481,1844.447
817,TERRA INDUSTRIES INC,TRA,1392.464,2113.0170000000003,1967.052,330.0,53.7,788.7669999999999,842.467,913.203,197.091,465.18,641.0409999999999,327.996,130.39,2880.255,1655.8311,944.346,2880.255,2037.788
818,TERRA INDUSTRIES INC,TRA,826.302,1599.743,1132.6760000000002,602.434,62.5,314.215,376.715,443.852,137.07299999999998,206.209,152.63299999999998,-108.143,100.216,1576.5279999999998,3213.8818,1014.109,1576.5279999999998,1199.813
4872,TERREMARK WORLDWIDE INC,TMRK,152.148,503.86,100.886,335.50699999999995,18.685,14.689,33.374,86.52799999999999,0.0,60.947,-42.228,-330.04,44.048,187.414,324.2626,413.338,187.414,154.04
4873,TERREMARK WORLDWIDE INC,TMRK,97.955,516.341,136.434,312.91,28.224,22.468000000000004,50.692,114.036,0.0,96.551,-10.569,-345.314,35.816,250.47,160.7033,433.344,250.47,199.778
4874,TERREMARK WORLDWIDE INC,TMRK,116.757,650.246,159.596,451.778,37.882,31.313,69.195,132.751,0.0,96.867,-31.673,-376.4380000000001,50.266000000000005,292.347,456.0566,569.759,292.347,223.152
3915,TERRESTAR CORP,TSTRQ,19.849,157.028,57.335,31.842,21.466,-40.167,-18.701,-2.85,0.24,31.032,-62.122,-106.188,3.804,54.485,103.3077,64.221,54.485,73.186
3916,TERRESTAR CORP,TSTRQ,21.425,248.08,43.915,0.0,15.564,-37.701,-22.137,-7.035,0.075,12.674,-72.329,-165.42,1.917,36.88,1206.153,13.349,36.88,59.017
3917,TERRESTAR CORP,TSTRQ,291.603,967.191,21.433000000000003,0.0,15.973,-62.615,-46.642,-7.609,0.002,74.967,-139.281,-277.816,0.857,13.824000000000002,1319.208,75.31,13.824000000000002,60.466
6429,THEGLOBE.COM INC,TGLO,6.473,7.405,4.1610000000000005,0.0,1.0759999999999998,-14.438,-13.362,-0.679,0.038,11.776,-16.974,-293.86400000000003,0.589,3.482,10.6941,12.008,3.482,16.844
6430,THEGLOBE.COM INC,TGLO,1.268,1.713,0.42,0.0,0.24,-4.221,-3.981,1.81,0.0,10.669,-6.151,-300.015,0.424,2.23,0.8624,11.07,2.23,6.211
6431,THEGLOBE.COM INC,TGLO,0.184,0.2239999999999999,0.233,0.0,0.188,0.2789999999999999,0.467,2.9330000000000003,0.0,3.23,2.269,-297.746,0.075,3.1660000000000004,2.6489,3.23,3.1660000000000004,2.699
7608,THERASENSE INC,THER.1,195.694,209.341,47.146,4.255,2.001,-53.853,-51.852,24.709,6.649,67.285,-52.86600000000001,-115.589,21.26,71.855,980.4432,75.80199999999998,71.855,123.707
7609,THERASENSE INC,THER.1,130.03,160.803,89.64299999999999,3.161,3.193,-30.278,-27.085,88.065,21.06,39.292,-29.163,-144.436,36.319,177.708,340.7385,45.214,177.708,204.793
7610,THERASENSE INC,THER.1,123.963,164.44299999999998,83.69,1.2819999999999998,4.45,-5.314,-0.8640000000000001,128.164,9.925,31.439,-4.774,-149.39700000000002,37.919,211.854,845.1586,43.25899999999999,211.854,212.718
6426,THERMA WAVE INC,TWAV.,57.915,65.189,31.731,0.0,6.769,-16.009,-9.24,33.578,17.169,30.037,-18.093,-301.757,14.772,65.309,138.4422,32.925,65.309,74.54899999999999
6427,THERMA WAVE INC,TWAV.,62.647,67.57300000000001,41.183,0.0,3.437,-6.189,-2.752,40.078,30.87,39.815,-6.821000000000001,-308.502,15.678,81.26100000000001,70.0957,41.61,81.26100000000001,84.01299999999999
6428,THERMA WAVE INC,TWAV.,57.298,59.378,40.439,0.0,2.4090000000000003,-12.827,-10.418,25.847,22.353,32.652,-8.749,-318.149,12.701,66.286,60.0145,34.39,66.286,76.704
4071,THERMADYNE HOLDINGS CORP,THMD,201.863,497.427,329.426,213.142,13.117,44.312,57.429,164.549,90.961,104.619,8.665,-64.88,83.852,493.975,153.732,375.056,493.975,436.546
4072,THERMADYNE HOLDINGS CORP,THMD,195.075,494.369,348.165,199.454,12.365,43.934,56.299,168.743,102.479,111.635,10.708,-71.08800000000001,72.044,516.908,92.8137,376.066,516.908,460.609
4073,THERMADYNE HOLDINGS CORP,THMD,158.119,454.945,233.592,198.466,12.962,25.58,38.542,114.063,74.381,62.381,4.182,-61.13399999999999,56.589,347.655,98.4358,327.153,347.655,309.113
1623,THERMODYNETICS INC,TDYT,1.11,11.813,2.089,1.561,0.181,-1.3019999999999998,-1.121,-1.121,0.0,1.93,-0.195,-1.639,0.0,0.968,2.0859,6.273,0.968,2.089
1624,THERMODYNETICS INC,TDYT,0.288,7.822999999999999,3.642,0.013,0.192,-3.312,-3.12,-3.12,0.0,4.838,-5.468999999999999,-7.117000000000001,0.0,0.522,3.68,7.632999999999999,0.522,3.642
1625,THERMODYNETICS INC,TDYT,2.458,5.242000000000001,0.885,0.0,0.221,-0.5539999999999999,-0.3329999999999999,-0.3329999999999999,0.0,3.71,0.86,-5.984,0.0,0.552,4.6238,3.71,0.552,0.885
1626,THERMWOOD CORP,TOOD,8.463,12.182,12.851,2.984,0.415,1.15,1.565,11.771,5.267,5.402,0.638,-4.121,2.0380000000000003,24.622,5.91,8.386000000000001,24.622,23.057
1627,THERMWOOD CORP,TOOD,9.722,13.348,15.084,2.97,0.4579999999999999,2.015,2.4730000000000003,13.532,6.5920000000000005,6.07,0.408,-3.644,2.129,28.616,5.1713,9.04,28.616,26.143
1628,THERMWOOD CORP,TOOD,8.791,12.193,14.184,3.075,0.467,0.024,0.491,10.193,5.495,5.624,-0.8590000000000001,-4.46,2.234,24.377,3.152,8.699,24.377,23.886
5985,THINKORSWIM GROUP INC,SWIM,91.005,131.637,116.346,0.5,4.924,-36.544,-31.62,53.984,0.1,155.917,-40.732,-192.219,5.885,170.33,624.1906,195.288,170.33,201.95
5986,THINKORSWIM GROUP INC,SWIM,102.832,509.33,125.239,100.33,18.272,34.064,52.336000000000006,192.77,0.0,189.741,22.435,-169.767,16.634,318.009,1164.7197,347.435,318.009,265.673
5987,THINKORSWIM GROUP INC,SWIM,124.77,510.342,267.595,66.604,20.326,83.884,104.21,104.21,0.0,153.463,56.117,-113.817,13.925,371.805,373.73,285.689,371.805,267.595
7695,THIRD WAVE TECHNOLOGIES INC,TWTI.1,44.965,58.405,3.4960000000000004,0.831,3.608,-23.034,-19.426,20.41,2.248,11.969,-22.346,-158.07299999999998,3.765,23.906,122.9041,18.331,23.906,43.332
7696,THIRD WAVE TECHNOLOGIES INC,TWTI.1,52.932,64.234,4.018,15.281,4.416,-20.317,-15.901,24.009,3.514,13.001,-18.887,-177.84,4.756,28.027,201.6256,33.096,28.027,43.928
7697,THIRD WAVE TECHNOLOGIES INC,TWTI.1,47.61600000000001,69.001,5.468999999999999,15.865,2.978,-31.234,-28.256,25.652,5.009,9.952,-16.849,-194.307,6.351,31.121,421.9463,39.197,31.121,59.377
1629,THOMAS & BETTS CORP,TNB,943.983,2453.407,1275.553,638.014,75.10600000000001,204.956,280.062,623.1469999999999,209.268,272.581,107.91,1272.195,197.64,1898.7,1882.5182,1112.198,1898.7,1618.638
1630,THOMAS & BETTS CORP,TNB,957.095,2632.393,1327.435,574.09,81.06,235.163,316.223,676.931,220.25,343.665,145.64,1427.303,230.203,2004.366,2504.9829,1165.611,2004.366,1688.1429999999998
1631,THOMAS & BETTS CORP,TNB,1143.933,2823.7209999999995,1524.44,574.4159999999999,84.346,291.29400000000004,375.64,773.091,236.409,346.88699999999994,190.153,1559.072,284.855,2297.531,2825.277,1221.434,2297.531,1921.891
1632,THOMAS INDUSTRIES INC,TII.1,131.47799999999998,491.016,143.842,104.047,10.468,26.303,36.771,96.76,52.8,49.448,32.692,174.514,50.067,240.602,446.2775,176.615,240.602,203.831
1633,THOMAS INDUSTRIES INC,TII.1,155.622,575.044,231.625,102.673,15.207,27.999,43.206,145.149,65.895,60.041,37.314,240.264,52.819,376.774,599.1328,191.689,376.774,333.56800000000004
1634,THOMAS INDUSTRIES INC,TII.1,413.226,621.936,246.314,7.751,16.34,29.732,46.072,163.8,75.207,57.447,114.154,370.757,58.305,410.114,711.6538,95.003,410.114,364.042
1635,THOUSAND TRAILS INC,TRV.2,11.36,74.515,61.224,7.042999999999999,2.662,2.1180000000000003,4.78,4.78,0.0,36.275,9.249,-3.051,1.668,66.00399999999999,35.9145,56.40600000000001,66.00399999999999,61.224
1636,THOUSAND TRAILS INC,TRV.2,22.869,83.949,69.251,0.0,2.7030000000000003,2.31,5.013,5.013,0.0,40.352,4.276,1.221,2.096,74.264,42.6317,61.514,74.264,69.251
1637,THOUSAND TRAILS INC,TRV.2,25.919,92.24,72.611,0.0,2.997,6.972,9.969,9.969,1.158,44.985,8.326,9.556,1.23,82.58,79.8337,71.577,82.58,72.611
6966,TICKETS.COM INC,TIXX,122.459,235.78,33.433,2.117,3.935,-57.262,-53.327,12.484000000000002,0.0,30.141,-66.6,-115.964,7.78,45.917,816.9861,34.386,45.917,99.244
6967,TICKETS.COM INC,TIXX,51.051,131.416,41.093,1.406,6.357,-71.765,-65.408,17.577,0.0,26.075,-105.729,-221.03,11.021,58.67,16.6719,29.07,58.67,124.078
6968,TICKETS.COM INC,TIXX,25.105,84.417,24.326,0.249,17.355999999999998,-41.63399999999999,-24.278,31.805,0.0,21.407,-56.34,-278.273,5.808,56.131,16.9538,22.357,56.131,80.40899999999999
6111,TIDELANDS OIL & GAS CORP,TIDE,6.57,17.223,1.609,11.732,0.245,-6.266,-6.021,0.275,0.083,0.574,-6.517,-17.132,0.516,1.884,77.0038,12.306,1.884,7.905
6112,TIDELANDS OIL & GAS CORP,TIDE,1.909,13.489,1.598,4.272,0.486,-8.256,-7.77,0.263,0.142,1.45,-7.662999999999999,-32.58,0.469,1.861,69.0765,5.722,1.861,9.631
6113,TIDELANDS OIL & GAS CORP,TIDE,0.989,15.187,1.594,8.934,0.466,-6.283,-5.817,0.629,0.084,4.1,-11.837,-44.417,0.389,2.2230000000000003,22.9114,13.034,2.2230000000000003,8.04
1641,TIDELANDS ROYALTY TRUST B,TIRTZ,1.797,1.797,0.141,0.0,0.0,2.222,2.222,2.222,0.0,0.76,2.241,1.037,0.135,2.363,21.483,0.76,2.363,0.141
1642,TIDELANDS ROYALTY TRUST B,TIRTZ,2.6660000000000004,2.6660000000000004,0.136,0.0,0.0,1.889,1.889,1.889,0.0,0.7559999999999999,1.912,1.91,0.831,2.025,19.1268,0.7559999999999999,2.025,0.136
1643,TIDELANDS ROYALTY TRUST B,TIRTZ,2.86,2.86,0.172,0.0,0.0,4.048,4.048,4.048,0.0,0.916,4.062,1.944,0.826,4.22,29.799,0.916,4.22,0.172
7944,TIENS BIOTECH GROUP USA INC,TBV,106.555,204.941,21.866,2.138,3.004,33.803000000000004,36.807,55.382,8.366,33.685,27.657,139.59799999999998,40.483,77.248,139.8146,47.032,77.248,40.441
7945,TIENS BIOTECH GROUP USA INC,TBV,69.294,231.11,17.612000000000002,0.0,2.555,25.8,28.355,44.364,5.327999999999999,34.098,23.841,157.849,60.93600000000001,61.976000000000006,214.002,45.335,61.976000000000006,33.621
7946,TIENS BIOTECH GROUP USA INC,TBV,48.526,285.478,12.636,18.451,2.374,6.803999999999999,9.178,28.709,5.702999999999999,58.81399999999999,4.836,167.817,28.436,41.345,102.721,88.73899999999998,41.345,32.167
6969,TIGER TELEMATICS INC,TGTL,0.409,0.647,0.205,0.145,0.18,-5.019,-4.839,0.079,0.163,5.807,-11.088,-13.052,0.1169999999999999,0.284,6.5356,5.952000000000001,0.284,5.122999999999999
6970,TIGER TELEMATICS INC,TGTL,0.092,0.436,6.204,0.124,0.074,-6.27,-6.196000000000001,-6.196000000000001,0.036,8.88,-7.812,-21.629,0.002,0.008,23.7453,9.004,0.008,6.204
6971,TIGER TELEMATICS INC,TGTL,10.265,17.248,97.406,0.409,0.496,-97.176,-96.68,-96.68,0.039,33.054,-99.291,-123.268,3.95,0.726,954.8741,33.463,0.726,97.406
6396,TIGRENT INC,TIGE,66.309,81.608,80.077,2.9130000000000003,1.382,4.409,5.791,91.658,0.953,131.14700000000002,0.5820000000000001,-57.772,0.376,171.735,7.6304,134.282,171.735,165.94400000000002
6397,TIGRENT INC,TIGE,41.773,54.419,69.374,4.667,1.044,18.24,19.284,101.55,0.506,94.163,10.136,-48.851000000000006,0.0,170.924,7.6304,99.361,170.924,151.64
6398,TIGRENT INC,TIGE,30.004,33.532,44.49100000000001,1.08,0.775,6.641,7.416,58.144,0.262,76.028,-0.88,-49.998000000000005,0.072,102.635,0.7853,77.77199999999998,102.635,95.219
1557,TII NETWORK TECHNOLOGIES INC,TIII,24.976,40.962,16.566,0.0,1.6269999999999998,0.497,2.124,10.871,8.044,3.117,0.073,-5.067,3.468,27.437,17.7788,3.117,27.437,25.313
1558,TII NETWORK TECHNOLOGIES INC,TIII,28.591,51.374,36.854,0.0,1.604,4.377,5.981,17.644000000000002,15.737,10.387,2.23,-2.69,8.665,54.498000000000005,40.5435,10.387,54.498000000000005,48.517
1559,TII NETWORK TECHNOLOGIES INC,TIII,30.017,47.324,38.674,0.0,1.935,1.219,3.154,17.584,13.157,8.597999999999999,-3.133,-5.858,9.085,56.258,21.5576,8.597999999999999,56.258,53.104
2259,TIMBERLAND CO  -CL A,TBL,649.903,849.3989999999999,712.446,0.0,31.371,69.992,101.363,652.104,179.688,232.074,42.906000000000006,930.582,168.666,1364.55,664.9104,272.861,1364.55,1263.187
2260,TIMBERLAND CO  -CL A,TBL,670.337,859.9069999999999,654.617,0.0,27.537,81.08800000000001,108.625,631.259,158.541,227.807,56.644,989.731,149.178,1285.876,977.687,264.29,1285.876,1177.251
2261,TIMBERLAND CO  -CL A,TBL,721.028,892.3589999999999,708.467,0.0,24.503,145.235,169.738,721.0169999999999,180.06799999999998,246.526,96.622,1077.976,188.336,1429.484,1241.8442,280.848,1429.484,1259.746
6774,TIMBERLINE RESOURCES CORP,TLRS,7.89,20.37,24.073,8.916,1.445,-6.1770000000000005,-4.732,7.656000000000001,2.045,7.904,-10.104,-17.822,3.499,31.729,48.858,16.82,31.729,36.461
6775,TIMBERLINE RESOURCES CORP,TLRS,4.091,14.024,14.753,5.406000000000001,1.367,-6.188,-4.821000000000001,2.82,1.088,3.921,-7.309,-25.13,1.423,17.573,26.3129,9.954,17.573,22.394
6776,TIMBERLINE RESOURCES CORP,TLRS,7.527,31.269,14.883,6.022,1.513,-3.58,-2.067,5.85,1.239,4.7,-5.751,-30.424,0.908,20.733,65.1038,11.834,20.733,22.8
1647,TIMBERLINE SOFTWARE CORP,TMBS,20.081,48.968,15.102,0.0,2.428,3.971,6.399,36.074,0.275,20.114,3.3310000000000004,19.712,6.601,51.176,41.9413,23.606,51.176,44.777
1648,TIMBERLINE SOFTWARE CORP,TMBS,18.156,50.745,16.820999999999998,0.0,2.8510000000000004,2.03,4.881,40.487,0.241,21.257,1.851,19.252,6.608,57.308,70.038,25.765,57.308,52.427
1649,TIMBERLINE SOFTWARE CORP,TMBS,18.873,53.303,16.5,0.375,4.583,2.436,7.019,45.355,0.1939999999999999,23.555,1.757,19.105,6.521,61.855,69.2546,28.059,61.855,54.836000000000006
